Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1967","1967","ha","2913300","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1968","1968","ha","2817000","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1969","1969","ha","2759300","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1970","1970","ha","2321000","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1971","1971","ha","2500900","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1972","1972","ha","2523400","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1973","1973","ha","2359100","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1974","1974","ha","2396700","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1975","1975","ha","2344674","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1976","1976","ha","2394100","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1977","1977","ha","2269340","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1978","1978","ha","2284395","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1979","1979","ha","2105423","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1980","1980","ha","2244404","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1981","1981","ha","2111246","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1982","1982","ha","2155699","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1983","1983","ha","2226959","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1984","1984","ha","2360000","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1985","1985","ha","2366000","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1986","1986","ha","2500000","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1987","1987","ha","2357300","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1988","1988","ha","2372700","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1989","1989","ha","2319000","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1990","1990","ha","2253213","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1991","1991","ha","2154318","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1992","1992","ha","1460798","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1993","1993","ha","2281621","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1994","1994","ha","2412120","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1995","1995","ha","2480832","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1996","1996","ha","1781704","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1997","1997","ha","2377199","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1998","1998","ha","1995862","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","1999","1999","ha","1665189","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2000","2000","ha","1928328","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2001","2001","ha","2540354","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2002","2002","ha","2148196","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2003","2003","ha","1410944","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2004","2004","ha","2246595","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2005","2005","ha","2448129","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2006","2006","ha","1992358","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2007","2007","ha","1890921","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2008","2008","ha","2098369","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2009","2009","ha","2140549","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2010","2010","ha","2152523","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2011","2011","ha","1945849","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2012","2012","ha","1992180","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2013","2013","ha","2097490","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2014","2014","ha","2107813","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2015","2015","ha","2102444","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2016","2016","ha","2135304","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2017","2017","ha","2051664","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2018","2018","ha","2116150","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2019","2019","ha","2168370","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2020","2020","ha","2155250","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2021","2021","ha","2175080","A","Official figure"
"QCL","Crops and livestock products","642","Romania","5419","Yield","0111","Wheat","1961","1961","hg/ha","13438","E","Estimated value"
"QCL","Crops and livestock products","642","Romania","5419","Yield","0111","Wheat","1962","1962","hg/ha","13323","E","Estimated value"
"QCL","Crops and livestock products","642","Romania","5419","Yield","0111","Wheat","1963","1963","hg/ha","13216","E","Estimated value"
"QCL","Crops and livestock products","642","Romania","5419","Yield","0111","Wheat","1964","1964","hg/ha","12923","E","Estimated value"
"QCL","Crops and livestock products","642","Romania","5419","Yield","0111","Wheat","1965","1965","hg/ha","19900","E","Estimated value"
"QCL","Crops and livestock products","642","Romania","5419","Yield","0111","Wheat","1966","1966","hg/ha","16691","E","Estimated value"
"QCL","Crops and livestock products","642","Romania","5419","Yield","0111","Wheat","1967","1967","hg/ha","19976","E","Estimated value"
"QCL","Crops and livestock products","642","Romania","5419","Yield","0111","Wheat","1968","1968","hg/ha","17209","E","Estimated value"
"QCL","Crops and livestock products","642","Romania","5419","Yield","0111","Wheat","1969","1969","hg/ha","15760","E","Estimated value"
"QCL","Crops and livestock products","642","Romania","5419","Yield","0111","Wheat","1970","1970","hg/ha","14459","E","Estimated value"
"QCL","Crops and livestock products","642","Romania","5419","Yield","0111","Wheat","1971","1971","hg/ha","22374","E","Estimated value"
"QCL","Crops and livestock products","642","Romania","5419","Yield","0111","Wheat","1972","1972","hg/ha","23939","E","Estimated value"
"QCL","Crops and livestock products","642","Romania","5419","Yield","0111","Wheat","1973","1973","hg/ha","23269","E","Estimated value"
"QCL","Crops and livestock products","642","Romania","5419","Yield","0111","Wheat","1974","1974","hg/ha","20890","E","Estimated value"
"QCL","Crops and livestock products","642","Romania","5419","Yield","0111","Wheat","1975","1975","hg/ha","20729","E","Estimated value"
"QCL","Crops and livestock products","642","Romania","5419","Yield","0111","Wheat","1976","1976","hg/ha","28087","E","Estimated value"
"QCL","Crops and livestock products","642","Romania","5419","Yield","0111","Wheat","1977","1977","hg/ha","28356","E","Estimated value"
"QCL","Crops and livestock products","642","Romania","5419","Yield","0111","Wheat","1978","1978","hg/ha","26712","E","Estimated value"
"QCL","Crops and livestock products","642","Romania","5419","Yield","0111","Wheat","1979","1979","hg/ha","21701","E","Estimated value"
"QCL","Crops and livestock products","642","Romania","5419","Yield","0111","Wheat","1980","1980","hg/ha","27909","E","Estimated value"
"QCL","Crops and livestock products","642","Romania","5419","Yield","0111","Wheat","1981","1981","hg/ha","25014","E","Estimated value"
"QCL","Crops and livestock products","642","Romania","5419","Yield","0111","Wheat","1982","1982","hg/ha","28399","E","Estimated value"
"QCL","Crops and livestock products","642","Romania","5419","Yield","0111","Wheat","1983","1983","hg/ha","22160","E","Estimated value"
"QCL","Crops and livestock products","642","Romania","5419","Yield","0111","Wheat","1984","1984","hg/ha","31305","E","Estimated value"
"QCL","Crops and livestock products","642","Romania","5419","Yield","0111","Wheat","1985","1985","hg/ha","23381","E","Estimated value"
